APOGEE_ID,region,line_Fe,abun_Fe_log,MAD_Fe_log,abun_Fe_sol,MAD_Fe_sol,line_Mg,abun_Mg_log,MAD_Mg_log,abun_Mg_sol,MAD_Mg_sol,line_Si,abun_Si_log,MAD_Si_log,abun_Si_sol,MAD_Si_sol,line_Ti,abun_Ti_log,MAD_Ti_log,abun_Ti_sol,MAD_Ti_sol,line_C,abun_C_log,MAD_C_log,abun__C_sol,MAD_C_sol,line_K,abun_K_log,MAD_K_log,abun_K_sol,MAD_K_sol
2M05283775+0138039,bori,2.12,7.20075,0.0311346465886178,-0.305500125885009,0.0311346875922877,6,7.204,0.0163086244035618,-0.399330003814697,0.0163088562863854,1.6.7.8,7.15375,0.0263161893784743,-0.356249938011169,0.0263162261403855,,,,,,,,,,,1.2,4.8035,0.0185325277313203,-0.276500062942505,0.0185327751672601
2M05284486+0249405,bori,6.7.12.15,7.37825,0.0340998510256283,-0.127999997138977,0.034099677113511,5.6,7.5455,0.122685333581338,-0.057830079154968,0.122685455178429,1.6.7.8,7.279,0.0548562820847071,-0.23100019454956,0.0548561944216884,,,,,,,,,,,1.2,4.86525,0.0196444793951988,-0.214750008583069,0.0196444694977616
2M05284687+0033300,bori,1.2.6.7.12.15,7.43575,0.0326172488071229,-0.0705001115798946,0.0326175358328137,6,7.333,0.0214977321683311,-0.270329816894531,0.0214979414284405,1.6.7.8,7.349,0.018161877176694,-0.160999784469604,0.0181623282170643,,,,,,,,,,,1.2,4.908,0.0548562820847071,-0.172000007629395,0.0548563711616456
2M05285332+0148551,bori,1.2.6.7.12.15,7.40975,0.0081543122017805,-0.0964998960494991,0.0081544281431926,6,7.559,0.005930408874023,-0.0443299847412106,0.0059306860022752,1.6.7.8,7.233,0.0133434199665509,-0.276999959945678,0.0133435132852477,,,,,,,,,,,1.2,4.962,0.0081543122017815,-0.118000106811523,0.0081544281431925
2M05285348+0049443,bori,1.2.6.7.12.15,7.3595,0.0118608177480448,-0.14675006866455,0.0118606650447217,6,7.259,0.0177912266220672,-0.344330175476074,0.0177913510469971,1.6.7.8,7.33075,0.0088956133110339,-0.179249892234802,0.0088956755234984,,,,,,,,,,,1.2,4.9755,0.0103782155295387,-0.104500131607056,0.0103781702841101
2M05285401-0117144,bori,1.2.7.12.15,7.323,0.0148260221850557,-0.183250045776367,0.0148263615257738,6,7.489,0.0163086244035618,-0.114330156402588,0.016308502806471,1.6.7.8,7.416,0.0140847210758033,-0.0939998722076414,0.0140847606655536,,,,,,,,,,,1.2,4.8805,0.0159379738489349,-0.199499921798706,0.0159378791163182
2M05285452-0141058,bori,1.2.7.12.15,7.516,0.0103782155295393,0.009749794006348,0.0103781702841102,5,7.917,0.0637518953957404,0.313670055313111,0.063751869945187,1.6.7.8,7.571,0.0118608177480448,0.0610000991821291,0.0118606650447219,,,,,,,,,,,1.2,4.9605,0.0237216354960903,-0.119499998092651,0.0237220370492722
2M05285461+0305035,bori,1.7.12.15,7.442,0.04114221156353,-0.0642500877380367,0.0411422341862449,6,7.403,0.0889561331103355,-0.200330122070312,0.0889560482751566,1.6.7.8,7.54875,0.0429954643366619,0.0387500429153444,0.0429953526370095,,,,,,,,,,,1.2,5.0515,0.0129727694119237,-0.0285001564025879,0.0129728895950949
2M05290146-0011297,bori,6.7.12.15,7.366,0.0200151299498257,-0.140250182151794,0.0200147397080002,6,7.089,0.0504084754291901,-0.514329774932861,0.0504083566599392,1.6.8,7.372,0.0459606687736732,-0.137999782562256,0.0459601654182757,,,,,,,,,,,1.2,4.92975,0.0092662638656601,-0.150250034332275,0.0092662992136514
2M05290452-0142312,bori,1.2.7.12.15,7.511,0.014826022185057,0.0047501564025882,0.0148260080458594,5.6,7.5295,0.0300226949247386,-0.0738299923706052,0.0300226397818718,1.6.7.8,7.5715,0.0255748882692212,0.0615000629425051,0.0255748020201225,,,,,,,,,,,1.2,4.92025,0.0300226949247386,-0.159749941825867,0.0300226397818718
2M05291271-0010187,bori,1.2.6.7,7.3955,0.0177912266220672,-0.11075005531311,0.0177909975670826,,,,,,6.8,7.46775,0.0185325277313203,-0.0422499275207518,0.0185322449473885,,,,,,,,,,,1.2,4.8665,0.0185325277313203,-0.213499979972839,0.0185325984273029
2M05291877-0118370,bori,1.2.6.7.12.15,7.314,0.026316189378475,-0.192249989509582,0.0263162261403855,5.6,7.4825,0.0704236053790165,-0.120829923706054,0.0704236265878108,1.6.7.8,7.276,0.0177912266220678,-0.233999977111816,0.017791351046997,,,,,,,,,,,1.2,5.02175,0.0155673232943084,-0.0582499074935913,0.0155672554261652
2M05291896+0309190,bori,1.6.7.12,7.4875,0.0096369144202866,-0.0187498092651364,0.0096372763837186,5.6,7.61775,0.0300226949247376,0.0144199294281009,0.0300226397818717,1.7.8,7.52,0.0088956133110339,0.0099999809265138,0.0088956755234984,,,,,,,,,,,1.2,4.8375,0.0189031782859461,-0.242499904632568,0.0189030453774987
2M05292269-0131537,bori,1.2.6.7.12.15,7.362,0.0144553716304288,-0.144250011444091,0.0144552076157493,6,7.31,0.0103782155295387,-0.293330057220459,0.01037817028411,1.6.7.8,7.4065,0.0111195166387918,-0.103500137329101,0.0111194176644159,,,,,,,,,,,1.2,4.807,0.0118608177480442,-0.273000078201294,0.011860841784679
2M05292270-0250258,bori,1.2.6.7.15,7.312,0.0385476576811453,-0.194249963760376,0.0385476916152173,5.6,7.3295,0.121202731362833,-0.273829920845031,0.121202606937903,1.6.7.8,7.36875,0.0340998510256287,-0.141250023841858,0.0340995003735539,,,,,,,,,,,1.2,5.02025,0.0226096838322103,-0.0597500371932984,0.0226098124988992
2M05292524-0030133,bori,1.2.6.7.12.15,7.4465,0.0322465982524961,-0.0597499370574947,0.0322465586627464,6,7.53,0.0252042377145944,-0.07332979019165,0.0252038248500553,1.6.7.8,7.499,0.0266868399331012,-0.0109999275207518,0.0266868498305385,,,,,,,,,,,1.2,5.0195,0.0226096838322107,-0.0604999828338623,0.0226098124988992
2M05292607+0333160,bori,1.2.6.7.12.15,7.397,0.0144553716304292,-0.109249925613403,0.0144553843557065,5.6,7.50475,0.0300226949247389,-0.0985801058578488,0.030022816521829,6.7.8,7.435,0.0133434199665496,-0.0750000572204587,0.0133431598053335,,,,,,,,,,,1.2,4.89725,0.0233509849414631,-0.182749943733215,0.023351059879205
2M05293074+0402431,bori,1.2.6.7.12.15,7.429,0.0118608177480451,-0.0772500991821285,0.0118606650447219,5.6,7.5385,0.0333585499163757,-0.0648299294281003,0.0333586064731623,1.6.7.8,7.33075,0.0170499255128145,-0.179250130653381,0.0170495734468197,,,,,,,,,,,1.2,4.885,0.0166792749581876,-0.194999771118164,0.016679126496624
2M05293906-0037377,bori,1.2.6.7.12.15,7.52425,0.0240922860507162,0.0179999113082889,0.0240923072595109,6,7.3405,0.0170499255128155,-0.262829883651733,0.0170501036666911,1.6.7.8,7.57875,0.0144553716304295,0.0687500143051149,0.0144553843557065,,,,,,,,,,,1.2,5.05825,0.0192738288405723,-0.0217499303817749,0.0192738458076087
2M05300137+0116371,bori,1.2.6.7.12.15,7.5335,0.0155673232943087,0.0272499561309818,0.0155672554261653,6,7.39,0.0133434199665509,-0.213330133514404,0.0133438667651621,1.6.7.8,7.54125,0.0092662638656601,0.0312498712539675,0.0092662992136513,,,,,,,,,,,1.2,5.06175,0.0348411521348817,-0.018249945640564,0.0348414547136883
2M05301252-0007021,bori,1.2.6.12.15,7.2985,0.0370650554626405,-0.207750177383422,0.0370651968546056,5,7.787,0.0852496275640716,0.183669940872193,0.0852498113736276,1.6.7.8,7.37875,0.0626399437318619,-0.131249914169311,0.0626399988747283,,,,,,,,,,,1.2,4.96825,0.0151966727396826,-0.111749963760376,0.0151968084759695
2M05301790-0159227,bori,6.7.12.15,7.33025,0.104523456404645,-0.175999975204467,0.104523480441279,6,7.454,0.0711649064882689,-0.149330003814697,0.0711646972281595,1.6.7.8,7.32475,0.115642973043437,-0.185250053405761,0.115642898105695,,,,,,,,,,,2,4.896,0.0177912266220678,-0.184000091552734,0.0177913510469969
2M05301807+0325553,bori,1.2.6.7.12.15,7.48775,0.0151966727396822,-0.0185000658035275,0.0151968084759695,5.6,7.6165,0.0444780665551684,0.0131701392364505,0.0444783776174926,1.6.7.8,7.58225,0.0096369144202869,0.0722499990463258,0.0096372763837186,,,,,,,,,,,1.2,4.95925,0.0218683827229577,-0.120750026702881,0.0218683883786362
2M05302157+0007041,bori,2.6.7.12.15,7.4815,0.0644931965049941,-0.0247500896453853,0.0644931173254929,6,7.58,0.0800605197993029,-0.023330076293945,0.0800603727516581,1.6.7.8,7.4565,0.137882006321021,-0.053499946594238,0.137882086914441,,,,,,,,,,,,,,,
2M05302878+0149539,bori,2.6.7.12,7.1695,0.0126021188572979,-0.33674988746643,0.012602442644899,6,7.1855,0.0326172488071229,-0.417830093460083,0.0326170056129421,1.6.7.8,7.19525,0.0200151299498256,-0.314750084877014,0.0200150931879145,,,,,,,,,,,1.2,4.93075,0.0122314683026717,-0.149249987602234,0.0122312887348747
2M05303497+0218546,bori,1.6.7.12.15,7.568,0.0126021188572978,0.0617498397827152,0.0126019124250276,5.6,7.57725,0.0207564310590787,-0.026080115394592,0.0207566940481346,1.6.7,7.613,0.0088956133110339,0.10299991607666,0.0088956755234986,,,,,,,,,,,1.2,4.9765,0.0137140705211765,-0.103499965667725,0.0137137834954864
2M05303519+0220423,bori,1.2.6.7.12.15,7.604,0.012972769411924,0.0977498531341556,0.0129725361151805,5.6,7.6605,0.0378063565718929,0.0571700495910647,0.0378064442349115,1.6.7.8,7.5785,0.0159379738489353,0.0685000324249269,0.0159382325962323,,,,,,,,,,,1.2,5.0395,0.0229803343868372,-0.0405000019073487,0.0229806129290093
2M05305299+0006477,bori,1.7.12.15,7.224,0.0533736798662017,-0.282250022888183,0.053373876401034,,,,,,1.6,7.4525,0.034099851025629,-0.057499895095825,0.0340998538534681,,,,,,,,,,,1.2,4.793,0.0237216354960897,-0.287000017166138,0.0237213300894436
2M05305374-0234135,bori,1.2.6.7.12.15,7.4225,0.0159379738489356,-0.0837501049041744,0.0159377023763609,5.6,7.56975,0.0426248137820361,-0.0335799294281003,0.0426250824267708,1.6.7.8,7.538,0.0096369144202866,0.0280001068115236,0.0096369229038042,,,,,,,,,,,1.2,4.83925,0.0415128621181562,-0.240750031471252,0.0415126811364407
2M05310114+0247094,bori,1.6.7.12,7.48225,0.0159379738489349,-0.0239999055862424,0.0159378791163182,5.6,7.611,0.0229803343868366,0.0076700610351565,0.0229804361890522,1.7,7.591,0.0181618771766931,0.0810000801086428,0.0181617979971928,,,,,,,,,,,1.2,4.989,0.0189031782859468,-0.0909999179840088,0.0189032221174558
2M05311096+0119175,bori,1.2.6.7.12,7.4585,0.0133434199665509,-0.0477498531341548,0.0133435132852478,6,7.258,0.0170499255128141,-0.345330102996826,0.0170501036666911,1.6.7.8,7.47775,0.0129727694119241,-0.0322500562667844,0.0129727128551378,,,,,,,,,,,1.2,4.87025,0.0252042377145954,-0.20975001335144,0.0252043550699268
2M05311998-0146533,bori,1.2.6.7.12,7.5065,0.0192738288405726,2.500057220462E-4,0.0192738458076087,6,7.615,0.0615279920679826,0.0116700095367434,0.0615281278042694,1.6.7.8,7.4985,0.0318759476978708,-0.0114998912811278,0.0318761117125506,,,,,,,,,,,1.2,4.90925,0.0170499255128141,-0.170749979019165,0.017049926926734
2M05313927-0045286,bori,1.6.7.12.15,7.356,0.0148260221850557,-0.150250053405761,0.0148256545659452,6,7.505,0.0237216354960896,-0.0983301239776608,0.023721683569358,1.6.7.8,7.432,0.0185325277313196,-0.0779998397827147,0.0185325984273028,,,,,,,,,,,1.2,4.92,0.0322465982524971,-0.159999923706055,0.0322467354027036
2M05314669+0142241,bori,1.2.6.7.12.15,7.47725,0.0140847210758036,-0.0290000200271602,0.0140847606655536,5.6,7.431,0.0214977321683312,-0.172330005722046,0.0214975879485262,6.7.8,7.377,0.0140847210758033,-0.133000144958496,0.0140847606655536,,,,,,,,,,,1.2,4.7435,0.0270574904877274,-0.336500005722046,0.0270576502606485
2M05314751+0217129,bori,1.2.6.7.12.15,7.491,0.0207564310590781,-0.0152498245239254,0.0207563405682203,6,7.418,0.0281694421516066,-0.185329778747558,0.0281695213311072,1.6.7.8,7.51625,0.0189031782859461,0.0062500143051149,0.0189032221174557,,,,,,,,,,,1.2,5.1215,0.0118608177480448,0.041500015258789,0.0118610185246361
2M05314827-0147591,bori,1.2.6.7.12.15,7.44425,0.0563388843032129,-0.0620000123977657,0.0563388659222574,6,7.2095,0.128986393009988,-0.393830164031982,0.128986234650986,1.6.7.8,7.2135,0.103782155295393,-0.296500215530395,0.103782233060973,,,,,,,,,,,1.2,4.9715,0.0459606687736739,-0.108499960899353,0.0459606956381471
2M05315128-0108567,bori,1.2.6.7.12.15,7.35275,0.0233509849414631,-0.153500056266784,0.0233508831392479,5.6,7.44725,0.104523456404645,-0.156079991416931,0.104523126961365,1.6.7.8,7.41475,0.0244629366053427,-0.0952500200271604,0.0244631076896209,,,,,,,,,,,1.2,4.8245,0.0263161893784743,-0.255500154495239,0.0263162261403855
2M05315981-0152110,bori,6.7.12.15,7.5055,0.0678290514966315,-7.500410079952E-4,0.0678289072768262,6,7.349,0.10822996195091,-0.254330022888183,0.108229894082765,6.7,7.30025,0.137140705211768,-0.209750065803528,0.137140486054221,,,,,,,,,,,1.2,5.17175,0.102299553076886,0.0917499494552611,0.102299561560404
2M05320646-0155254,bori,1.2.6.7.12.15,7.475,0.012972769411924,-0.0312500953674313,0.0129728895950948,5.6,7.521,0.0318759476978699,-0.0823300915527341,0.0318757582326363,1.6.7,7.626,0.0177912266220678,0.115999927520752,0.0177913510469971,,,,,,,,,,,1.2,4.7515,0.0255748882692216,-0.328499870300293,0.0255748020201225
2M05322569-0133118,bori,1.2.6.7.12.15,7.403,0.0133434199665503,-0.103250122070312,0.0133433365452906,6,7.46,0.0400302598996514,-0.143329961853027,0.040030186375829,1.6.7.8,7.4115,0.0203857805044519,-0.0985000228881834,0.0203857168780674,,,,,,,,,,,1.2,4.88175,0.0322465982524967,-0.198250012397766,0.0322465586627464
2M05322919+0204040,bori,1.6.7.12,7.536,0.0118608177480448,0.0297500133514408,0.0118606650447218,6,7.535,0.0192738288405726,-0.0683301525878902,0.0192738458076086,1.6,7.53375,0.0092662638656601,0.0237499380111696,0.0092662992136513,,,,,,,,,,,,,,,
2M05322991-0152399,bori,1.2.6.7.12.15,7.4135,0.0103782155295394,-0.0927501678466793,0.0103781702841102,6,7.4585,0.0214977321683311,-0.144829853134155,0.0214979414284405,1.6.7.8,7.4005,0.0129727694119237,-0.109499940872192,0.0129727128551376,,,,,,,,,,,1.2,4.8845,0.014826022185056,-0.195500211715698,0.0148260080458595
2M05323435-0150463,bori,1.2.6.7.12.15,7.4075,0.0118608177480448,-0.0987499713897701,0.0118606650447218,6,7.5485,0.0185325277313202,-0.0548301773834224,0.0185325984273028,1.6.7.8,7.3495,0.017420576067441,-0.160499820709228,0.0174205506168869,,,,,,,,,,,1.2,4.845,0.0155673232943094,-0.234999971389771,0.0155676089060796
2M05323766-0137445,bori,1.2.6.7.15,7.432,0.0074130110925278,-0.0742498397827144,0.0074124738030583,6,7.37,0.005930408874023,-0.233330114440918,0.0059299790424465,1.7,7.64625,0.0081543122017805,0.136250009536743,0.0081542514032354,,,,,,,,,,,1.2,5.081,0.0088956133110339,0.0010000896453856,0.0088956755234985
2M05324550-0140344,bori,1.6.7.12.15,7.41,0.0133434199665502,-0.0962501525878902,0.0133431598053332,6,7.3775,0.0155673232943094,-0.22583018119812,0.0155676089060795,1.6.7.8,7.446,0.0066717099832754,-0.06400013923645,0.0066717566426238,,,,,,,,,,,1.2,4.989,0.0177912266220665,-0.0909999179840088,0.017791351046997
2M05324957-0157385,bori,1.2.6.7.12.15,7.5455,0.010378215529539,0.0392500400543217,0.0103781702841102,5.6,7.48575,0.0181618771766937,-0.117579920845031,0.0181619747371499,1.6.7.8,7.548,0.0126021188572975,0.0379999780654909,0.0126020891649848,,,,,,,,,,,1.2,4.84125,0.0652344976142465,-0.238749938011169,0.0652343647057987
2M05325664+0018478,bori,1.2.6.7.12.15,7.443,0.0185325277313196,-0.0632499217987056,0.0185322449473885,5.6,7.41975,0.0311346465886182,-0.183579905586242,0.0311348643322448,1.6.7.8,7.51975,0.0126021188572975,0.0097498798370363,0.0126020891649848,,,,,,,,,,,1.2,4.9205,0.0285400927062331,-0.159500198364258,0.0285403217612173
2M05330125-0141537,bori,1.2.6.7.15,7.425,0.0296520443701114,-0.0812498092651363,0.0296520160917188,6,7.2935,0.0155673232943087,-0.309829814987182,0.0155672554261653,1.6.7.8,7.49975,0.0166792749581886,-0.0102499818801878,0.0166791264966239,,,,,,,,,,,1.2,4.96775,0.0418835126727837,-0.112250046730042,0.041883658306508
2M05330172-0021025,bori,1.2.6.7.15,7.418,0.0170499255128141,-0.0882497787475582,0.0170497501867769,6,7.494,0.0326172488071236,-0.10933004196167,0.0326170056129422,1.6.7.8,7.4205,0.0329878993617495,-0.0895001983642575,0.0329879827830094,,,,,,,,,,,1.2,4.908,0.0118608177480448,-0.172000007629395,0.0118606650447218
2M05331308+0010299,bori,1.2.6.7.12.15,7.49375,0.008524962756407,-0.0125000238418575,0.0085250518333454,5.6,7.65225,0.0333585499163756,0.0489199322891238,0.0333584297332052,1.6.8,7.603,0.0081543122017802,0.0930001640319826,0.0081544281431926,,,,,,,,,,,1.2,4.90275,0.0163086244035621,-0.177250103950501,0.0163088562863854
2M05332699+0238365,bori,1.2.6.7.12,7.4625,0.0207564310590781,-0.0437499046325679,0.0207563405682203,5.6,7.51125,0.0689410031605104,-0.0920799809265133,0.0689411318271992,1.6,7.50175,0.0196444793951988,-0.0082498884201048,0.0196444694977616,,,,,,,,,,,2,4.891,0.0163086244035618,-0.189000205993652,0.0163088562863854
2M05334729-0120274,bori,2.6.7.12,7.3885,0.0192738288405726,-0.117750024795532,0.0192738458076086,6,7.383,0,-0.220330102996826,0,1.6.7.8,7.33675,0.0203857805044519,-0.173249850273132,0.0203857168780675,,,,,,,,,,,1.2,4.911,0.0096369144202863,-0.169000225067139,0.0096369229038043
2M05334918-0115455,bori,1.2.6.7.12.15,7.4645,0.0092662638656601,-0.0417500495910641,0.0092661224736942,6,7.4145,0.0118608177480448,-0.188830001907348,0.0118606650447218,1.6.7.8,7.3715,0.0077836616471546,-0.138499984741211,0.0077838044530397,,,,,,,,,,,1.2,4.904,0.0244629366053423,-0.176000075340271,0.0244631076896209
2M05335125-0027310,bori,1.6.7.12.15,7.5085,0.0214977321683311,0.0022498607635501,0.0214975879485262,6,7.3395,0.015567323294308,-0.263829811172485,0.015566901946251,1.6.7.8,7.523,0.0174205760674407,0.0130000019073489,0.0174207273568441,,,,,,,,,,,2,4.9795,0.0244629366053427,-0.10049994468689,0.024463284429578
2M05335454+0134086,bori,1.2.6.7.12.15,7.43775,0.0363237543533875,-0.0685000181198116,0.0363237727343427,6,7.518,0.0593040887402241,-0.085330112533569,0.0593036787035234,1.6.7.8,7.295,0.0511497765384429,-0.215000162124634,0.0511497807802022,,,,,,,,,,,2,4.922,0.0207564310590787,-0.158000068664551,0.0207563405682202
2M05335776-0027510,bori,1.2.6.7.12.15,7.4955,0.0118608177480448,-0.0107499122619626,0.0118606650447217,5.6,7.56575,0.029652044370112,-0.0375799971389768,0.0296520160917189,1.6.7.8,7.5215,0.0151966727396825,0.011500110626221,0.0151966317360123,,,,,,,,,,,1.2,4.788,0.0163086244035611,-0.291999893188477,0.0163086795464282
2M05340819-0031296,bori,6.7.15,7.272,0.0400302598996514,-0.234250164031982,0.040030186375829,6,7.322,0.109712564169414,-0.281329973297119,0.109712388843377,1.6.7.8,7.27,0.0704236053790159,-0.240000019073486,0.070423803327768,,,,,,,,,,,2,4.779,0.0148260221850557,-0.301000194549561,0.014825654565945
2M05341952-0125224,bori,1.7.12.15,7.44875,0.0355824532441348,-0.0575001001358028,0.0355823486140798,,,,,,1.6.7.8,7.321,0.0741301109252801,-0.18900013923645,0.0741303937092115,,,,,,,,,,,,,,,
2M05343896-0146564,bori,7.12.15,7.3105,0.0214977321683298,-0.195750093460083,0.0214975879485261,6,7.4365,0.0496671743199377,-0.166830165939331,0.0496671092796334,1.6.7.8,7.3465,0.0526323787569493,-0.163500080108642,0.052632452280771,,,,,,,,,,,1.2,4.85125,0.0159379738489349,-0.228749947547913,0.0159382325962325
2M05344283-0027424,bori,1.2.6.7.12.15,7.5205,0.0126021188572979,0.0142501831054691,0.0126019124250276,6,7.431,0.0163086244035618,-0.172330005722046,0.0163085028064711,1.6.7.8,7.46125,0.010378215529539,-0.0487500524520871,0.0103785237640243,,,,,,,,,,,1.2,4.9905,0.0111195166387924,-0.0895000267028809,0.0111197711443303
2M05345175-0033042,bori,2.6.7,7.488,0.0133434199665496,-0.0182500839233394,0.0133431598053333,6,7.4135,0.0155673232943087,-0.1898299294281,0.0155672554261652,1.6.7,7.566,0.0163086244035618,0.0559999847412111,0.0163085028064711,,,,,,,,,,,,,,,
2M05345449-0123452,bori,1.2.6.7.12.15,7.3445,0.028910743260859,-0.161749935150146,0.028910768711413,5.6,7.62875,0.0589334381855979,0.0254199666213992,0.0589334084932848,1.6.7.8,7.274,0.0711649064882689,-0.236000070571899,0.0711646972281596,,,,,,,,,,,1.2,4.861,0.0122314683026713,-0.218999938964844,0.0122312887348748
2M05345714-0048094,bori,6.7.12,7.38,0.0370650554626392,-0.126249885559082,0.0370651968546056,6,7.566,0.0370650554626399,-0.0373300152587887,0.0370651968546058,1.8,7.682,0.0333585499163756,0.171999921798706,0.0333586064731623,,,,,,,,,,,,,,,
2M05351039-0027462,bori,1.6.7.12.15,7.3285,0.0615279920679826,-0.177749967575073,0.0615277743243552,6,7.201,0.148260221850561,-0.402329786376953,0.148260080458595,1.6,7.5435,0.0945158914297324,0.0335000658035281,0.094516110587279,,,,,,,,,,,1.2,4.7335,0.0492965237653116,-0.346500115394592,0.0492966623294376
2M05352515+0132208,bori,1.2.7,7.2945,0.0229803343868366,-0.21174988746643,0.0229804361890521,6,7.39,0.0622692931772363,-0.213330133514404,0.0622697286644897,1.6.7.8,7.33225,0.0352118026895076,-0.177750000953674,0.0352117249239269,,,,,,,,,,,1.2,4.792,0.0081543122017808,-0.28799994468689,0.0081544281431926
2M05353015-0118299,bori,1.6.7.12.15,7.4145,0.0207564310590774,-0.0917500019073482,0.0207563405682203,,,,,,1.6.7.8,7.459,0.0240922860507158,-0.0510000085830687,0.0240921305195537,,,,,,,,,,,1.2,4.9085,0.0155673232943094,-0.171499924659729,0.0155670786862081
2M05353117+0205055,bori,1.2.6.7.15,7.408,0.0192738288405726,-0.0982500076293941,0.0192738458076087,,,,,,1.6.7,7.359,0.0252042377145957,-0.150999794006347,0.0252038248500553,,,,,,,,,,,,,,,
2M05353605-0032169,bori,1.6.7.12.15,7.2775,0.0177912266220665,-0.228750085830688,0.0177913510469971,6,7.116,0.0163086244035618,-0.487329824523926,0.0163081493265567,1.6.7.8,7.30725,0.0088956133110335,-0.202750096321106,0.0088956755234984,,,,,,,,,,,1.2,4.8995,0.0207564310590781,-0.180500106811524,0.0207563405682204
2M05354081-0034552,bori,1.2.6.7.12.15,7.3765,0.005930408874023,-0.129749870300293,0.0059301557824037,6,7.403,0.0103782155295387,-0.200330122070312,0.01037817028411,1.6.7.8,7.3315,0.0059304088740227,-0.178499946594238,0.0059306860022752,,,,,,,,,,,2,4.961,0.0163086244035618,-0.119000034332275,0.0163088562863854
2M05360406-0201296,bori,1.6.7.12,7.35125,0.0315052971432437,-0.154999947547912,0.0315051345424835,,,,,,1.6.7.8,7.35975,0.0363237543533875,-0.150249848365783,0.0363239494742999,,,,,,,,,,,,,,,
2M05361923-0123588,bori,1.2.6.7.12.15,7.28775,0.0359531037987609,-0.218499994277954,0.0359531490441898,5.6,7.44575,0.0815431220178084,-0.157580001907348,0.0815430442522269,1.6.7.8,7.171,0.0518910776476956,-0.338999996185303,0.0518912049004652,,,,,,,,,,,1.2,4.73225,0.0144553716304295,-0.347749905586243,0.0144550308757922
2M05361979-0030443,bori,1.2.6.7.15,7.366,0.0074130110925278,-0.140249824523925,0.0074124738030583,6,7.4365,0.0363237543533875,-0.166830165939331,0.0363239494742998,1.6.7.8,7.3055,0.0133434199665503,-0.204499969482422,0.0133431598053335,,,,,,,,,,,1.2,4.95075,0.0263161893784746,-0.129249887466431,0.0263158726604713
2M05362908-0235482,bori,6.7.12.15,7.473,0.0415128621181569,-0.0332499504089352,0.0415128578763979,5.6,7.7275,0.108971263060162,0.124169961853028,0.108971318203028,1.6.7.8,7.35725,0.0989636980852494,-0.152750144004822,0.0989637716090711,,,,,,,,,,,1.2,4.9025,0.0207564310590788,-0.177500085830689,0.0207563405682204
2M05363302-0123334,bori,1.2.6.7.12.15,7.504,0.0100075649749125,-0.0022500514984127,0.0100075465939571,5.6,7.557,0.0207564310590787,-0.0463300782012936,0.0207565173081775,1.6.7.8,7.4495,0.0088956133110332,-0.0604999160766599,0.0088953220435841,,,,,,,,,,,1.2,4.95925,0.0163086244035618,-0.120749907493591,0.0163086795464282
2M05370245-0120197,bori,1.6.7.12.15,7.351,0.0355824532441344,-0.155250167846679,0.0355823486140798,6,7.4755,0.0348411521348807,-0.127830131607055,0.0348411012337739,1.6,7.381,0.0815431220178077,-0.12899995803833,0.0815428675122697,,,,,,,,,,,2,4.893,0.0133434199665502,-0.18699987411499,0.0133431598053336
2M05371119-0109000,bori,1.2.6.7.12.15,7.551,0.0307639960339916,0.0447501182556155,0.0307638871621776,5.6,7.5385,0.0637518953957407,-0.0648301678466794,0.0637520466851441,1.6.7.8,7.518,0.0203857805044519,0.0079998874664308,0.0203857168780674,,,,,,,,,,,1.2,4.87425,0.0485552226560585,-0.205749945640564,0.0485552382091747
2M05371537-0230534,bori,1.2.6.7.12.15,7.51425,0.0400302598996518,0.007999920845032,0.040030186375829,5.6,7.51175,0.0948865419843583,-0.091580136375427,0.0948867342774319,1.6.7.8,7.52775,0.0229803343868366,0.0177500152587892,0.0229802594490949,,,,,,,,,,,1.2,5.018,0.0470726204375527,-0.0620001125335694,0.047072743448563
2M05373989+0056542,bori,1.6.7.12.15,7.399,0.0252042377145957,-0.10724983215332,0.0252045318098839,6,7.346,0.0148260221850557,-0.257329805450439,0.0148260080458594,1.6.7.8,7.583,0.0163086244035621,0.0730001831054689,0.0163086795464282,,,,,,,,,,,1.2,4.90825,0.0355824532441344,-0.171750025749207,0.0355823486140797
2M05374009-0038582,bori,6.7.12,7.545,0.0088956133110339,0.0387500762939456,0.0088956755234986,6,7.48,0.0237216354960896,-0.123329980926513,0.0237213300894435,1.6.7,7.456,0.0074130110925278,-0.0540001487731931,0.0074131807628867,,,,,,,,,,,1.2,4.9125,0.0137140705211771,-0.167499856948853,0.0137143137153579
2M05374310-0225131,,,,,,,,,,,,7,7.5035,0.16679274958188,-0.0065000152587888,0.166793032365812,,,,,,,,,,,,,,,
2M05374477-0212534,bori,2.6.7.12.15,7.3975,0.0281694421516066,-0.108749961853027,0.0281688143712787,6,7.371,0.0756127131437846,-0.232330186920166,0.0756128884698232,1.7.8,7.51,0.117125575261942,2.2888183615066282E-7,0.117125569606264,,,,,,,,,,,,,,,
2M05381453-0210152,bori,7.12.15,7.341,0.0444780665551684,-0.165249919891357,0.0444783776174926,6,7.146,0,-0.457330091552734,0,1.7,7.394,0.127503790791482,-0.115999946594238,0.127503739890374,,,,,,,,,,,2,4.864,0.0311346465886175,-0.216000156402588,0.0311352178121591
